user_id,username,genai_keywords,roadmap,skillsets,dailytasks
user_0,Shivam,Data Analyst,"To become a Data Analyst, focus on building a strong foundation in Excel, SQL, and statistics. Next, acquire data visualization skills using tools like Tableau or Power BI. Finally, consider a certification like Google Data Analytics or a Master's in Data Science to accelerate your career growth.",Hypothesis Testing,Day14: Review and Apply what you've learned
user_0,Shivam,Data Analyst,"To become a Data Analyst, focus on building a strong foundation in Excel, SQL, and statistics. Next, acquire data visualization skills using tools like Tableau or Power BI. Finally, consider a certification like Google Data Analytics or a Master's in Data Science to accelerate your career growth.",Data Storytelling,Day1: Read 'Storytelling with Data' by Nate Silver
user_0,Shivam,Data Analyst,"To become a Data Analyst, focus on building a strong foundation in Excel, SQL, and statistics. Next, acquire data visualization skills using tools like Tableau or Power BI. Finally, consider a certification like Google Data Analytics or a Master's in Data Science to accelerate your career growth.",Data Storytelling,Day2: Write a simple story using matplotlib
user_0,Shivam,Data Analyst,"To become a Data Analyst, focus on building a strong foundation in Excel, SQL, and statistics. Next, acquire data visualization skills using tools like Tableau or Power BI. Finally, consider a certification like Google Data Analytics or a Master's in Data Science to accelerate your career growth.",Data Storytelling,Day3: Explore Seaborn library
user_0,Shivam,Data Analyst,"To become a Data Analyst, focus on building a strong foundation in Excel, SQL, and statistics. Next, acquire data visualization skills using tools like Tableau or Power BI. Finally, consider a certification like Google Data Analytics or a Master's in Data Science to accelerate your career growth.",Data Storytelling,Day4: Practice visualizing distributions with histograms
user_0,Shivam,Data Analyst,"To become a Data Analyst, focus on building a strong foundation in Excel, SQL, and statistics. Next, acquire data visualization skills using tools like Tableau or Power BI. Finally, consider a certification like Google Data Analytics or a Master's in Data Science to accelerate your career growth.",Data Storytelling,Day5: Learn to create interactive visualizations with Bokeh
user_0,Shivam,Data Analyst,"To become a Data Analyst, focus on building a strong foundation in Excel, SQL, and statistics. Next, acquire data visualization skills using tools like Tableau or Power BI. Finally, consider a certification like Google Data Analytics or a Master's in Data Science to accelerate your career growth.",Data Storytelling,Day6: Study Edward Tufte's principles
user_0,Shivam,Data Analyst,"To become a Data Analyst, focus on building a strong foundation in Excel, SQL, and statistics. Next, acquire data visualization skills using tools like Tableau or Power BI. Finally, consider a certification like Google Data Analytics or a Master's in Data Science to accelerate your career growth.",Data Storytelling,Day7: Create a simple dashboard with Dash
user_0,Shivam,Data Analyst,"To become a Data Analyst, focus on building a strong foundation in Excel, SQL, and statistics. Next, acquire data visualization skills using tools like Tableau or Power BI. Finally, consider a certification like Google Data Analytics or a Master's in Data Science to accelerate your career growth.",Data Storytelling,Day8: Learn to work with geographical data
user_0,Shivam,Data Analyst,"To become a Data Analyst, focus on building a strong foundation in Excel, SQL, and statistics. Next, acquire data visualization skills using tools like Tableau or Power BI. Finally, consider a certification like Google Data Analytics or a Master's in Data Science to accelerate your career growth.",Data Storytelling,Day9: Maps with Folium
user_0,Shivam,Data Analyst,"To become a Data Analyst, focus on building a strong foundation in Excel, SQL, and statistics. Next, acquire data visualization skills using tools like Tableau or Power BI. Finally, consider a certification like Google Data Analytics or a Master's in Data Science to accelerate your career growth.",Data Storytelling,Day10: Visualize networks with NetworkX
user_0,Shivam,Data Analyst,"To become a Data Analyst, focus on building a strong foundation in Excel, SQL, and statistics. Next, acquire data visualization skills using tools like Tableau or Power BI. Finally, consider a certification like Google Data Analytics or a Master's in Data Science to accelerate your career growth.",Data Storytelling,Day11: Practice storytelling with real-world datasets
user_0,Shivam,Data Analyst,"To become a Data Analyst, focus on building a strong foundation in Excel, SQL, and statistics. Next, acquire data visualization skills using tools like Tableau or Power BI. Finally, consider a certification like Google Data Analytics or a Master's in Data Science to accelerate your career growth.",Data Storytelling,Day12: Learn to create animations with matplotlib
user_0,Shivam,Data Analyst,"To become a Data Analyst, focus on building a strong foundation in Excel, SQL, and statistics. Next, acquire data visualization skills using tools like Tableau or Power BI. Finally, consider a certification like Google Data Analytics or a Master's in Data Science to accelerate your career growth.",Data Storytelling,Day13: of color theory in visualization
user_0,Shivam,Data Analyst,"To become a Data Analyst, focus on building a strong foundation in Excel, SQL, and statistics. Next, acquire data visualization skills using tools like Tableau or Power BI. Finally, consider a certification like Google Data Analytics or a Master's in Data Science to accelerate your career growth.",Data Storytelling,Day14: Study the work of data storytellers
user_0,Shivam,Data Analyst,"To become a Data Analyst, focus on building a strong foundation in Excel, SQL, and statistics. Next, acquire data visualization skills using tools like Tableau or Power BI. Finally, consider a certification like Google Data Analytics or a Master's in Data Science to accelerate your career growth.",Data Storytelling,Day15: Create an interactive story with Tableau
user_0,Shivam,Data Analyst,"To become a Data Analyst, focus on building a strong foundation in Excel, SQL, and statistics. Next, acquire data visualization skills using tools like Tableau or Power BI. Finally, consider a certification like Google Data Analytics or a Master's in Data Science to accelerate your career growth.",Data Storytelling,Day16: Learn to work with APIs
user_0,Shivam,Data Analyst,"To become a Data Analyst, focus on building a strong foundation in Excel, SQL, and statistics. Next, acquire data visualization skills using tools like Tableau or Power BI. Finally, consider a certification like Google Data Analytics or a Master's in Data Science to accelerate your career growth.",Data Storytelling,Day17: series data
user_0,Shivam,Data Analyst,"To become a Data Analyst, focus on building a strong foundation in Excel, SQL, and statistics. Next, acquire data visualization skills using tools like Tableau or Power BI. Finally, consider a certification like Google Data Analytics or a Master's in Data Science to accelerate your career growth.",Data Storytelling,Day18: Learn to create reports with Python
user_0,Shivam,Data Analyst,"To become a Data Analyst, focus on building a strong foundation in Excel, SQL, and statistics. Next, acquire data visualization skills using tools like Tableau or Power BI. Finally, consider a certification like Google Data Analytics or a Master's in Data Science to accelerate your career growth.",Data Storytelling,Day19: Study data journalism
